"Interval start","All Packets"
19281,0
19281.5,1
19282,0
19282.5,0
19283,0
19283.5,0
19284,0
19284.5,0
19285,1
19285.5,0
19286,0
19286.5,0
19287,0
19287.5,0
19288,1
19288.5,0
19289,0
19289.5,0
19290,0
19290.5,0
19291,0
19291.5,0
19292,0
19292.5,1
19293,0
19293.5,1
19294,0
19294.5,0
19295,0
19295.5,0
19296,0
19296.5,0
19297,0
19297.5,0
19298,0
19298.5,0
19299,0
19299.5,0
19300,0
19300.5,0
19301,1
19301.5,0
19302,0
19302.5,0
19303,0
19303.5,0
19304,0
19304.5,0
19305,0
19305.5,0
19306,0
19306.5,1
19307,0
19307.5,0
19308,0
19308.5,0
19309,0
19309.5,1
19310,2
19310.5,0
19311,0
19311.5,0
19312,1
19312.5,0
19313,0
19313.5,0
19314,1
19314.5,0
19315,0
19315.5,0
19316,0
19316.5,0
19317,0
19317.5,0
19318,0
19318.5,1
19319,0
19319.5,0
19320,0
19320.5,0
19321,0
19321.5,0
19322,0
19322.5,0
19323,0
19323.5,0
19324,0
19324.5,0
19325,0
19325.5,0
19326,0
19326.5,0
19327,0
19327.5,1
19328,0
19328.5,0
19329,0
19329.5,0
19330,0
19330.5,0
19331,0
19331.5,0
19332,0
19332.5,0
19333,0
19333.5,0
19334,1
19334.5,0
19335,0
19335.5,0
19336,2
19336.5,0
19337,0
19337.5,0
19338,0
19338.5,0
19339,0
19339.5,0
19340,0
19340.5,0
19341,0
19341.5,0
19342,0
19342.5,0
19343,0
19343.5,0
19344,0
19344.5,0
19345,2
19345.5,0
19346,0
19346.5,0
19347,0
19347.5,0
19348,0
19348.5,0
19349,0
19349.5,0
19350,0
19350.5,0
19351,0
19351.5,0
19352,0
19352.5,0
19353,1
19353.5,1
19354,1
19354.5,0
19355,0
19355.5,0
19356,0
19356.5,0
19357,0
19357.5,0
19358,0
19358.5,0
19359,0
19359.5,0
19360,1
19360.5,0
19361,0
19361.5,0
19362,0
19362.5,2
19363,0
19363.5,0
19364,0
19364.5,0
19365,0
19365.5,0
19366,0
19366.5,0
19367,0
19367.5,0
19368,0
19368.5,0
19369,0
19369.5,0
19370,0
19370.5,0
19371,1
19371.5,0
19372,0
19372.5,0
19373,0
19373.5,0
19374,1
19374.5,1
19375,0
19375.5,0
19376,0
19376.5,0
19377,0
19377.5,0
19378,0
19378.5,0
19379,0
19379.5,0
19380,0
19380.5,0
19381,0
19381.5,0
19382,0
19382.5,0
19383,1
19383.5,0
19384,1
19384.5,0
19385,0
19385.5,0
19386,0
19386.5,0
19387,0
19387.5,0
19388,0
19388.5,0
19389,0
19389.5,0
19390,0
19390.5,0
19391,0
19391.5,1
19392,0
19392.5,0
19393,0
19393.5,0
19394,0
19394.5,1
19395,0
19395.5,0
19396,0
19396.5,0
19397,0
19397.5,0
19398,0
19398.5,0
19399,0
19399.5,0
19400,1
19400.5,0
19401,0
19401.5,0
19402,0
19402.5,0
19403,0
19403.5,0
19404,0
19404.5,0
19405,0
19405.5,1
19406,0
19406.5,0
19407,0
19407.5,0
19408,1
19408.5,0
19409,1
19409.5,0
19410,0
19410.5,0
19411,0
19411.5,0
19412,0
19412.5,0
19413,0
19413.5,1
19414,0
19414.5,10
19415,1
19415.5,0
19416,1
19416.5,0
19417,0
19417.5,1
19418,0
19418.5,0
19419,1
19419.5,0
19420,0
19420.5,2
19421,0
19421.5,2
19422,0
19422.5,0
19423,1
19423.5,0
19424,0
19424.5,0
19425,0
19425.5,0
19426,0
19426.5,1
19427,0
19427.5,0
19428,0
19428.5,0
19429,0
19429.5,1
19430,0
19430.5,0
19431,0
19431.5,0
19432,1
19432.5,0
19433,0
19433.5,0
19434,1
19434.5,0
19435,0
19435.5,0
19436,0
19436.5,0
19437,0
19437.5,0
19438,1
19438.5,0
19439,0
19439.5,0
19440,0
19440.5,0
19441,0
19441.5,0
19442,0
19442.5,0
19443,0
19443.5,0
19444,0
19444.5,0
19445,0
19445.5,0
19446,0
19446.5,0
19447,0
19447.5,0
19448,0
19448.5,0
19449,1
19449.5,0
19450,0
19450.5,0
19451,0
19451.5,0
19452,1
19452.5,0
19453,0
19453.5,0
19454,1
19454.5,0
19455,0
19455.5,0
19456,1
19456.5,0
19457,0
19457.5,0
19458,1
19458.5,1
19459,0
19459.5,0
19460,0
19460.5,1
19461,0
19461.5,0
19462,0
19462.5,1
19463,0
19463.5,0
19464,0
19464.5,0
19465,0
19465.5,0
19466,0
19466.5,0
19467,0
19467.5,0
19468,0
19468.5,0
19469,0
19469.5,0
19470,0
19470.5,0
19471,0
19471.5,1
19472,0
19472.5,0
19473,0
19473.5,0
19474,1
19474.5,0
19475,0
19475.5,1
19476,0
19476.5,0
19477,0
19477.5,0
19478,0
19478.5,0
19479,0
19479.5,0
19480,1
19480.5,0
19481,0
19481.5,0
19482,1
19482.5,0
19483,0
19483.5,0
19484,0
19484.5,0
19485,0
19485.5,0
19486,0
19486.5,0
19487,0
19487.5,0
19488,0
19488.5,0
19489,0
19489.5,0
19490,0
19490.5,1
19491,0
19491.5,0
19492,0
19492.5,0
19493,0
19493.5,0
19494,2
19494.5,0
19495,0
19495.5,0
19496,0
19496.5,0
19497,0
19497.5,0
19498,0
19498.5,0
19499,0
19499.5,1
19500,0
19500.5,0
19501,0
19501.5,0
19502,0
19502.5,0
19503,0
19503.5,0
19504,1
19504.5,0
19505,0
19505.5,0
19506,0
19506.5,0
19507,0
19507.5,0
19508,0
19508.5,1
19509,0
19509.5,0
19510,0
19510.5,0
19511,0
19511.5,0
19512,0
19512.5,0
19513,0
19513.5,0
19514,0
19514.5,1
19515,0
19515.5,0
19516,0
19516.5,0
19517,0
19517.5,1
19518,0
19518.5,0
19519,0
19519.5,0
19520,0
19520.5,1
19521,0
19521.5,0
19522,0
19522.5,0
19523,0
19523.5,0
19524,0
19524.5,0
19525,1
19525.5,0
19526,0
19526.5,0
19527,0
19527.5,0
19528,1
19528.5,0
19529,1
19529.5,0
19530,0
19530.5,0
19531,0
19531.5,0
19532,1
19532.5,0
19533,0
19533.5,0
19534,0
19534.5,1
19535,0
19535.5,0
19536,0
19536.5,0
19537,0
19537.5,0
19538,1
19538.5,0
19539,0
19539.5,0
19540,0
19540.5,0
19541,0
19541.5,0
19542,0
19542.5,0
19543,0
19543.5,0
19544,0
19544.5,0
19545,0
19545.5,0
19546,0
19546.5,1
19547,0
19547.5,0
19548,0
19548.5,0
19549,0
19549.5,0
19550,0
19550.5,0
19551,0
19551.5,0
19552,2
19552.5,0
19553,0
19553.5,1
19554,0
19554.5,0
19555,0
19555.5,2
19556,0
19556.5,0
19557,0
19557.5,0
19558,1
19558.5,0
19559,0
19559.5,0
19560,0
19560.5,0
19561,0
19561.5,0
19562,0
19562.5,0
19563,0
19563.5,0
19564,0
19564.5,1
19565,0
19565.5,0
19566,0
19566.5,0
19567,0
19567.5,0
19568,0
19568.5,0
19569,0
19569.5,0
19570,2
19570.5,0
19571,0
19571.5,2
19572,1
19572.5,0
19573,1
19573.5,0
19574,1
19574.5,0
19575,0
19575.5,0
19576,0
19576.5,0
19577,0
19577.5,0
19578,0
19578.5,0
19579,0
19579.5,0
19580,0
19580.5,0
19581,0
19581.5,7
19582,7
19582.5,0
19583,0
19583.5,0
19584,0
19584.5,0
19585,1
19585.5,0
19586,0
19586.5,0
19587,0
19587.5,0
19588,1
19588.5,0
19589,0
19589.5,0
19590,0
19590.5,0
19591,0
19591.5,0
19592,0
19592.5,0
19593,0
19593.5,0
19594,1
19594.5,0
19595,0
19595.5,1
19596,0
19596.5,0
19597,0
19597.5,0
19598,0
19598.5,0
19599,0
19599.5,0
19600,0
19600.5,0
19601,0
19601.5,0
19602,0
19602.5,0
19603,0
19603.5,0
19604,0
19604.5,1
19605,0
19605.5,0
19606,1
19606.5,0
19607,0
19607.5,0
19608,0
19608.5,0
19609,0
19609.5,0
19610,0
19610.5,0
19611,0
19611.5,0
19612,0
19612.5,0
19613,1
19613.5,0
19614,1
19614.5,0
19615,0
19615.5,0
19616,0
19616.5,0
19617,0
19617.5,0
19618,0
19618.5,0
19619,0
19619.5,0
19620,0
19620.5,0
19621,0
19621.5,0
19622,1
19622.5,0
19623,0
19623.5,0
19624,0
19624.5,0
19625,0
19625.5,0
19626,0
19626.5,0
19627,0
19627.5,0
19628,0
19628.5,0
19629,0
19629.5,0
19630,1
19630.5,0
19631,0
19631.5,0
19632,0
19632.5,1
19633,0
19633.5,0
19634,0
19634.5,0
19635,0
19635.5,1
19636,0
19636.5,0
19637,0
19637.5,0
19638,0
19638.5,0
19639,0
19639.5,0
19640,0
19640.5,0
19641,0
19641.5,0
19642,0
19642.5,0
19643,1
19643.5,0
19644,0
19644.5,1
19645,1
19645.5,0
19646,0
19646.5,0
19647,0
19647.5,0
19648,0
19648.5,0
19649,0
19649.5,0
19650,0
19650.5,0
19651,0
19651.5,1
19652,0
19652.5,0
19653,0
19653.5,0
19654,1
19654.5,0
19655,0
19655.5,0
19656,1
19656.5,0
19657,0
19657.5,0
19658,0
19658.5,0
19659,0
19659.5,0
19660,0
19660.5,0
19661,0
19661.5,0
19662,0
19662.5,1
19663,0
19663.5,0
19664,0
19664.5,0
19665,0
19665.5,1
19666,0
19666.5,0
19667,0
19667.5,0
19668,0
19668.5,0
19669,0
19669.5,0
19670,0
19670.5,0
19671,0
19671.5,0
19672,0
19672.5,0
19673,0
19673.5,0
19674,0
19674.5,2
19675,0
19675.5,0
19676,0
19676.5,0
19677,0
19677.5,0
19678,1
19678.5,0
19679,0
19679.5,0
19680,0
19680.5,0
19681,0
19681.5,0
19682,0
19682.5,0
19683,1
19683.5,0
19684,0
19684.5,0
19685,0
19685.5,0
19686,0
19686.5,0
19687,0
19687.5,0
19688,0
19688.5,0
19689,0
19689.5,0
19690,0
19690.5,0
19691,0
19691.5,0
19692,3
19692.5,1
19693,0
19693.5,0
19694,1
19694.5,0
19695,0
19695.5,1
19696,0
19696.5,0
19697,0
19697.5,0
19698,0
19698.5,0
19699,0
19699.5,0
19700,0
19700.5,1
19701,1
19701.5,0
19702,1
19702.5,0
19703,0
19703.5,0
19704,0
19704.5,0
19705,1
19705.5,0
19706,0
19706.5,0
19707,0
19707.5,0
19708,0
19708.5,0
19709,0
19709.5,1
19710,0
19710.5,0
19711,0
19711.5,0
19712,0
19712.5,0
19713,0
19713.5,0
19714,0
19714.5,1
19715,1
19715.5,0
19716,0
19716.5,0
19717,0
19717.5,0
19718,0
19718.5,2
19719,0
19719.5,0
19720,0
19720.5,0
19721,0
19721.5,0
19722,0
19722.5,0
19723,0
19723.5,0
19724,0
19724.5,0
19725,0
19725.5,0
19726,1
19726.5,0
19727,1
19727.5,0
19728,0
19728.5,0
19729,0
19729.5,0
19730,0
19730.5,0
19731,0
19731.5,0
19732,0
19732.5,0
19733,0
19733.5,0
19734,0
19734.5,0
19735,0
19735.5,1
19736,1
19736.5,0
19737,0
19737.5,1
19738,1
19738.5,0
19739,0
19739.5,0
19740,0
19740.5,0
19741,0
19741.5,0
19742,0
19742.5,0
19743,0
19743.5,0
19744,0
19744.5,0
19745,0
19745.5,0
19746,0
19746.5,1
19747,0
19747.5,0
19748,1
19748.5,0
19749,0
19749.5,0
19750,0
19750.5,0
19751,0
19751.5,0
19752,0
19752.5,0
19753,0
19753.5,0
19754,0
19754.5,1
19755,0
19755.5,1
19756,0
19756.5,0
19757,1
19757.5,0
19758,0
19758.5,0
19759,0
19759.5,0
19760,0
19760.5,0
19761,0
19761.5,8
19762,0
19762.5,4
19763,0
19763.5,0
19764,1
19764.5,0
19765,1
19765.5,0
19766,0
19766.5,0
19767,1
19767.5,0
19768,0
19768.5,0
19769,0
19769.5,0
19770,0
19770.5,0
19771,0
19771.5,0
19772,1
19772.5,0
19773,0
19773.5,0
19774,0
19774.5,1
19775,0
19775.5,0
19776,1
19776.5,0
19777,0
19777.5,0
19778,0
19778.5,0
19779,0
19779.5,0
19780,0
19780.5,0
19781,0
19781.5,0
19782,0
19782.5,0
19783,0
19783.5,0
19784,0
19784.5,1
19785,0
19785.5,0
19786,0
19786.5,0
19787,0
19787.5,0
19788,0
19788.5,0
19789,0
19789.5,0
19790,0
19790.5,0
19791,0
19791.5,0
19792,0
19792.5,0
19793,0
19793.5,1
19794,0
19794.5,0
19795,0
19795.5,1
19796,1
19796.5,0
19797,0
19797.5,0
19798,0
19798.5,0
19799,0
19799.5,0
19800,0
19800.5,0
19801,0
19801.5,0
19802,1
19802.5,0
19803,0
19803.5,0
19804,0
19804.5,0
19805,0
19805.5,0
19806,0
19806.5,0
19807,0
19807.5,0
19808,0
19808.5,0
19809,0
19809.5,0
19810,0
19810.5,0
19811,0
19811.5,0
19812,0
19812.5,0
19813,1
19813.5,0
19814,1
19814.5,0
19815,0
19815.5,1
19816,0
19816.5,0
19817,0
19817.5,0
19818,0
19818.5,0
19819,0
19819.5,0
19820,1
19820.5,0
19821,0
19821.5,1
19822,0
19822.5,0
19823,0
19823.5,0
19824,0
19824.5,0
19825,1
19825.5,0
19826,1
19826.5,0
19827,0
19827.5,0
19828,0
19828.5,0
19829,0
19829.5,0
19830,0
19830.5,1
19831,0
19831.5,0
19832,0
19832.5,0
19833,0
19833.5,0
19834,0
19834.5,0
19835,1
19835.5,0
19836,0
19836.5,0
19837,0
19837.5,0
19838,0
19838.5,0
19839,1
19839.5,0
19840,0
19840.5,0
19841,0
19841.5,0
19842,0
19842.5,0
19843,0
19843.5,0
19844,0
19844.5,0
19845,0
19845.5,0
19846,0
19846.5,0
19847,0
19847.5,0
19848,1
19848.5,0
19849,0
19849.5,0
19850,0
19850.5,0
19851,1
19851.5,2
19852,8
19852.5,0
19853,2
19853.5,0
19854,0
19854.5,0
19855,1
19855.5,0
19856,1
19856.5,1
19857,1
19857.5,0
19858,0
19858.5,0
19859,0
19859.5,0
19860,1
19860.5,0
19861,0
19861.5,0
19862,0
19862.5,0
19863,0
19863.5,0
19864,0
19864.5,0
19865,0
19865.5,1
19866,0
19866.5,0
19867,0
19867.5,0
19868,0
19868.5,0
19869,0
19869.5,0
19870,1
19870.5,0
19871,0
19871.5,0
19872,0
19872.5,0
19873,0
19873.5,0
19874,1
19874.5,0
19875,0
19875.5,0
19876,0
19876.5,0
19877,0
19877.5,0
19878,0
19878.5,0
19879,0
19879.5,0
19880,0
19880.5,0
19881,1
19881.5,0
19882,0
19882.5,0
19883,1
19883.5,0
19884,0
19884.5,0
19885,1
19885.5,0
19886,0
19886.5,0
19887,0
19887.5,0
19888,0
19888.5,0
19889,0
19889.5,0
19890,0
19890.5,0
19891,0
19891.5,0
19892,0
19892.5,0
19893,0
19893.5,1
19894,0
19894.5,0
19895,0
19895.5,5
19896,3
19896.5,0
19897,3
19897.5,0
19898,0
19898.5,0
19899,1
19899.5,0
19900,0
19900.5,1
19901,0
19901.5,0
19902,1
19902.5,0
19903,0
19903.5,0
19904,0
19904.5,0
19905,0
19905.5,0
19906,0
19906.5,0
19907,0
19907.5,0
19908,0
19908.5,0
19909,0
19909.5,0
19910,0
19910.5,0
19911,1
19911.5,0
19912,0
19912.5,0
19913,0
19913.5,0
19914,0
19914.5,0
19915,0
19915.5,0
19916,0
19916.5,0
19917,0
19917.5,0
19918,0
19918.5,0
19919,0
19919.5,1
19920,0
19920.5,0
19921,0
19921.5,0
19922,0
19922.5,0
19923,0
19923.5,0
19924,0
19924.5,0
19925,0
19925.5,0
19926,0
19926.5,1
19927,0
19927.5,0
19928,0
19928.5,1
19929,0
19929.5,0
19930,0
19930.5,0
19931,0
19931.5,0
19932,0
19932.5,0
19933,0
19933.5,0
19934,0
19934.5,0
19935,0
19935.5,0
19936,0
19936.5,0
19937,1
19937.5,0
19938,0
19938.5,0
19939,0
19939.5,0
19940,0
19940.5,0
19941,0
19941.5,0
19942,0
19942.5,0
19943,0
19943.5,0
19944,0
19944.5,0
19945,1
19945.5,0
19946,0
19946.5,0
19947,0
19947.5,1
19948,0
19948.5,0
19949,0
19949.5,0
19950,0
19950.5,1
19951,0
19951.5,0
19952,0
19952.5,0
19953,0
19953.5,0
19954,0
19954.5,0
19955,0
19955.5,0
19956,0
19956.5,0
19957,0
19957.5,0
19958,0
19958.5,0
19959,0
19959.5,0
19960,0
19960.5,0
19961,0
19961.5,1
19962,0
19962.5,0
19963,0
19963.5,0
19964,0
19964.5,0
19965,0
19965.5,0
19966,0
19966.5,0
19967,0
19967.5,0
19968,0
19968.5,0
19969,0
19969.5,0
19970,0
19970.5,0
19971,0
19971.5,0
19972,1
19972.5,3
19973,0
19973.5,0
19974,1
19974.5,6
19975,1
19975.5,3
19976,0
19976.5,0
19977,1
19977.5,0
19978,0
19978.5,0
19979,1
19979.5,0
19980,0
19980.5,0
19981,1
19981.5,0
19982,0
19982.5,0
19983,1
19983.5,0
19984,0
19984.5,0
19985,0
19985.5,0
19986,0
19986.5,0
19987,0
19987.5,0
19988,0
19988.5,0
19989,0
19989.5,1
19990,0
19990.5,0
19991,0
19991.5,0
19992,0
19992.5,0
19993,0
19993.5,0
19994,0
19994.5,0
19995,0
19995.5,0
19996,0
19996.5,0
19997,0
19997.5,0
19998,0
19998.5,1
19999,0
19999.5,0
20000,0
20000.5,0
20001,0
20001.5,0
20002,0
20002.5,1
20003,0
20003.5,0
20004,0
20004.5,0
20005,1
20005.5,0
20006,0
20006.5,0
20007,0
20007.5,1
20008,0
20008.5,0
20009,0
20009.5,0
20010,0
20010.5,0
20011,0
20011.5,0
20012,0
20012.5,0
20013,0
20013.5,0
20014,0
20014.5,1
20015,0
20015.5,0
20016,1
20016.5,0
20017,0
20017.5,0
20018,0
20018.5,0
20019,1
20019.5,0
20020,0
20020.5,0
20021,0
20021.5,0
20022,0
20022.5,0
20023,0
20023.5,0
20024,0
20024.5,0
20025,0
20025.5,0
20026,0
20026.5,0
20027,0
20027.5,0
20028,1
20028.5,0
20029,0
20029.5,0
20030,0
20030.5,0
20031,1
20031.5,0
20032,0
20032.5,0
20033,0
20033.5,0
20034,0
20034.5,0
20035,0
20035.5,0
20036,0
20036.5,0
20037,0
20037.5,0
20038,0
20038.5,0
20039,1
20039.5,0
20040,0
20040.5,0
20041,0
20041.5,1
20042,0
20042.5,0
20043,0
20043.5,0
20044,0
20044.5,9
20045,0
20045.5,3
20046,0
20046.5,0
20047,0
20047.5,0
20048,0
20048.5,0
20049,0
20049.5,0
20050,0
20050.5,1
20051,0
20051.5,0
20052,0
20052.5,0
20053,0
20053.5,0
20054,0
20054.5,0
20055,0
20055.5,0
20056,0
20056.5,0
20057,0
20057.5,0
20058,0
20058.5,0
20059,0
20059.5,0
20060,0
20060.5,0
20061,0
20061.5,1
20062,0
20062.5,0
20063,3
20063.5,0
20064,0
20064.5,0
20065,1
20065.5,1
20066,1
20066.5,0
20067,0
20067.5,1
20068,0
20068.5,0
20069,0
20069.5,0
20070,0
20070.5,1
20071,0
20071.5,1
20072,0
20072.5,0
20073,0
20073.5,1
20074,0
20074.5,0
20075,0
20075.5,0
20076,0
20076.5,0
20077,0
20077.5,0
20078,0
20078.5,0
20079,0
20079.5,0
20080,0
20080.5,0
20081,0
20081.5,0
20082,0
20082.5,1
20083,0
20083.5,0
20084,0
20084.5,0
20085,0
20085.5,0
20086,0
20086.5,0
20087,0
20087.5,0
20088,0
20088.5,0
20089,0
20089.5,0
20090,0
20090.5,0
20091,1
20091.5,0
20092,0
20092.5,0
20093,0
20093.5,0
20094,0
20094.5,0
20095,0
20095.5,1
20096,0
20096.5,0
20097,0
20097.5,0
20098,0
20098.5,0
20099,0
20099.5,0
20100,1
20100.5,0
20101,0
20101.5,0
20102,0
20102.5,0
20103,0
20103.5,0
20104,0
20104.5,0
20105,0
20105.5,1
20106,0
20106.5,0
20107,0
20107.5,0
20108,0
20108.5,1
20109,0
20109.5,0
20110,0
20110.5,0
20111,0
20111.5,0
20112,0
20112.5,0
20113,0
20113.5,0
20114,0
20114.5,0
20115,0
20115.5,0
20116,0
20116.5,0
20117,0
20117.5,1
20118,1
20118.5,0
20119,0
20119.5,0
20120,0
20120.5,0
20121,0
20121.5,0
20122,0
20122.5,0
20123,0
20123.5,0
20124,0
20124.5,0
20125,0
20125.5,0
20126,1
20126.5,0
20127,0
20127.5,0
20128,0
20128.5,0
20129,0
20129.5,0
20130,0
20130.5,0
20131,0
20131.5,0
20132,0
20132.5,0
20133,0
20133.5,0
20134,0
20134.5,0
20135,1
20135.5,0
20136,0
20136.5,0
20137,0
20137.5,0
20138,0
20138.5,0
20139,0
20139.5,0
20140,0
20140.5,0
20141,0
20141.5,0
20142,0
20142.5,0
20143,0
20143.5,1
20144,0
20144.5,0
20145,0
20145.5,0
20146,0
20146.5,0
20147,0
20147.5,0
20148,0
20148.5,0
20149,0
20149.5,0
20150,0
20150.5,0
20151,0
20151.5,0
20152,1
20152.5,1
20153,0
20153.5,0
20154,0
20154.5,0
20155,0
20155.5,1
20156,0
20156.5,0
20157,0
20157.5,0
20158,0
20158.5,0
20159,0
20159.5,0
20160,0
20160.5,0
20161,0
20161.5,1
20162,0
20162.5,0
20163,0
20163.5,0
20164,0
20164.5,0
20165,0
20165.5,0
20166,0
20166.5,0
20167,0
20167.5,0
20168,0
20168.5,0
20169,0
20169.5,0
20170,0
20170.5,1
20171,0
20171.5,0
20172,0
20172.5,0
20173,0
20173.5,0
20174,0
20174.5,0
20175,0
20175.5,0
20176,0
20176.5,0
20177,0
20177.5,0
20178,0
20178.5,0
20179,1
20179.5,0
20180,0
20180.5,0
20181,0
20181.5,0
20182,0
20182.5,0
20183,0
20183.5,0
20184,0
20184.5,0
20185,1
20185.5,0
20186,0
20186.5,0
20187,0
20187.5,0
20188,3
20188.5,4
20189,0
20189.5,0
20190,0
20190.5,0
20191,3
20191.5,0
20192,0
20192.5,0
20193,0
20193.5,0
20194,0
20194.5,0
20195,0
20195.5,1
20196,0
20196.5,1
20197,0
20197.5,0
20198,0
20198.5,0
20199,0
20199.5,1
20200,3
20200.5,0
20201,0
20201.5,0
20202,0
20202.5,3
20203,1
20203.5,0
20204,0
20204.5,3
20205,0
20205.5,0
20206,0
20206.5,8
20207,0
20207.5,2
20208,1
20208.5,2
20209,0
20209.5,0
20210,0
20210.5,0
20211,0
20211.5,0
20212,0
20212.5,0
20213,0
20213.5,0
20214,0
20214.5,0
20215,0
20215.5,0
20216,0
20216.5,0
20217,1
20217.5,0
20218,0
20218.5,0
20219,0
20219.5,0
20220,1
20220.5,0
20221,0
20221.5,0
20222,0
20222.5,0
20223,0
20223.5,0
20224,0
20224.5,0
20225,0
20225.5,0
20226,0
20226.5,0
20227,0
20227.5,0
20228,0
20228.5,0
20229,1
20229.5,0
20230,1
20230.5,0
20231,0
20231.5,0
20232,1
20232.5,0
20233,0
20233.5,0
20234,0
20234.5,0
20235,0
20235.5,0
20236,0
20236.5,0
20237,0
20237.5,0
20238,0
20238.5,0
20239,0
20239.5,0
20240,0
20240.5,1
20241,0
20241.5,0
20242,0
20242.5,0
20243,0
20243.5,0
20244,0
20244.5,0
20245,1
20245.5,0
20246,0
20246.5,0
20247,0
20247.5,0
20248,0
20248.5,0
20249,0
20249.5,1
20250,0
20250.5,0
20251,0
20251.5,0
20252,0
20252.5,0
20253,0
20253.5,0
20254,0
20254.5,0
20255,0
20255.5,0
20256,0
20256.5,0
20257,0
20257.5,0
20258,1
20258.5,0
20259,0
20259.5,0
20260,0
20260.5,0
20261,0
20261.5,0
20262,0
20262.5,0
20263,0
20263.5,0
20264,0
20264.5,1
20265,0
20265.5,0
20266,0
20266.5,0
20267,0
20267.5,0
20268,0
20268.5,1
20269,0
20269.5,0
20270,0
20270.5,0
20271,0
20271.5,0
20272,0
20272.5,0
20273,0
20273.5,0
20274,0
20274.5,0
20275,0
20275.5,0
20276,0
20276.5,0
20277,0
20277.5,1
20278,0
20278.5,0
20279,0
20279.5,0
20280,0
20280.5,0
20281,0
20281.5,0
20282,0
20282.5,0
20283,0
20283.5,0
20284,0
20284.5,0
20285,0
20285.5,0
20286,0
20286.5,1
20287,0
20287.5,0
20288,0
20288.5,0
20289,0
20289.5,0
20290,0
20290.5,0
20291,0
20291.5,0
20292,0
20292.5,0
20293,0
20293.5,0
20294,0
20294.5,0
20295,0
20295.5,1
20296,0
20296.5,0
20297,0
20297.5,0
20298,0
20298.5,0
20299,0
20299.5,0
20300,0
20300.5,0
20301,0
20301.5,0
20302,0
20302.5,0
20303,0
20303.5,0
20304,1
20304.5,0
20305,1
20305.5,0
20306,0
20306.5,0
20307,0
20307.5,0
20308,0
20308.5,0
20309,0
20309.5,0
20310,0
20310.5,0
20311,0
20311.5,0
20312,0
20312.5,0
20313,1
20313.5,0
20314,0
20314.5,1
20315,0
20315.5,0
20316,1
20316.5,0
20317,0
20317.5,0
20318,0
20318.5,0
20319,0
20319.5,0
20320,0
20320.5,0
20321,1
20321.5,0
20322,0
20322.5,0
20323,0
20323.5,0
20324,0
20324.5,0
20325,0
20325.5,0
20326,0
20326.5,0
20327,0
20327.5,0
20328,0
20328.5,0
20329,0
20329.5,1
20330,0
20330.5,0
20331,0
20331.5,0
20332,0
20332.5,0
20333,0
20333.5,0
20334,0
20334.5,0
20335,0
20335.5,0
20336,0
20336.5,0
20337,0
20337.5,0
20338,0
20338.5,1
20339,0
20339.5,0
20340,0
20340.5,0
20341,0
20341.5,0
20342,0
20342.5,0
20343,0
20343.5,0
20344,0
20344.5,0
20345,0
20345.5,0
20346,0
20346.5,0
20347,1
20347.5,0
20348,0
20348.5,0
20349,0
20349.5,0
20350,0
20350.5,0
20351,0
20351.5,7
20352,16
20352.5,1
20353,5
20353.5,0
20354,0
20354.5,0
20355,2
20355.5,0
20356,2
20356.5,0
20357,1
20357.5,0
20358,0
20358.5,0
20359,0
20359.5,0
20360,1
20360.5,0
20361,2
20361.5,0
20362,0
20362.5,0
20363,0
20363.5,0
20364,1
20364.5,1
20365,6
